AuthorID,Author,Date,Content,Attachments,Reactions
"1071653002986926112","algofoogle","2026-07-15T11:53:13.1650000+00:00","","",""
"1071653002986926112","algofoogle","2026-07-15T11:53:15.1540000+00:00","@Tim 'mithro' Ansell I've also done/submitted a half-width alternative to the half-height one above, in case that slot size happens to be more abundant: https://platform.wafer.space/projects/4930723e-593e-4986-a055-6af6674fbb65/","",""
